name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
170	7 : three	0.029418	0.031954	0.214820	0.120063	0.095430	0.114480	0.664746	0.157199	100.000000
171	2 : fist	0.610382	0.682866	0.449318	0.261156	0.469844	0.737238	0.683882	0.615181	100.000000
172	7 : three	0.023741	0.067221	0.180383	0.141096	0.074798	0.068010	0.492903	0.121894	100.000000
173	7 : three	0.038995	0.057573	0.287843	0.139010	0.068309	0.102464	0.648339	0.071755	100.000000
174	4 : pointing	0.292273	0.215088	0.241782	0.087697	0.084774	0.096265	0.061508	0.303088	100.000000
175	7 : three	0.029264	0.053298	0.256173	0.074227	0.087653	0.115044	0.573865	0.141127	100.000000
176	2 : fist	0.573080	0.564226	0.507591	0.304475	0.442354	0.614000	0.553527	0.723408	100.000000
177	3 : hook	0.330627	0.343871	0.375740	0.117144	0.189808	0.211452	0.359857	0.445734	100.000000
178	6 : two	0.173983	0.116038	0.179652	0.065333	0.077184	0.094454	0.167183	0.076866	100.000000
179	6 : two	0.240064	0.202707	0.224347	0.087658	0.051213	0.169196	0.326128	0.065822	100.000000
180	2 : fist	0.620438	0.568504	0.377314	0.280533	0.434502	0.598584	0.745556	0.696698	100.000000
181	2 : fist	0.675473	0.637861	0.359206	0.159632	0.313657	0.423124	0.693090	0.610695	100.000000
182	2 : fist	0.734718	0.636573	0.496970	0.209667	0.473133	0.562574	0.682058	0.638082	100.000000
183	3 : hook	0.393703	0.366167	0.535951	0.179030	0.126144	0.186968	0.570808	0.321552	100.000000
184	9 : five	0.318351	0.215943	0.427462	0.126061	0.084470	0.234606	0.597458	0.271599	100.000000
185	7 : three	0.063310	0.028230	0.265100	0.139453	0.086501	0.112366	0.564190	0.105228	100.000000
186	3 : hook	0.331961	0.271881	0.271448	0.113239	0.139102	0.340914	0.507286	0.374872	100.000000
187	3 : hook	0.401114	0.362548	0.332444	0.185114	0.081125	0.153959	0.410631	0.316013	100.000000
188	1 : pinch	0.015593	0.026007	0.054075	0.109316	0.125221	0.273383	0.239955	0.040028	100.000000
189	9 : five	0.257944	0.172713	0.331669	0.167369	0.086675	0.176653	0.589207	0.271975	100.000000
190	8 : four	0.262527	0.180819	0.420996	0.253481	0.085786	0.242293	0.504588	0.145301	100.000000
191	6 : two	0.158372	0.269439	0.153842	0.129451	0.063771	0.176281	0.358966	0.088791	100.000000
192	1 : pinch	0.019606	0.025875	0.065635	0.094138	0.126120	0.332691	0.185714	0.037404	100.000000
193	5 : one	0.255269	0.176478	0.175370	0.066045	0.067692	0.092937	0.048668	0.055050	100.000000
194	4 : pointing	0.189084	0.337758	0.223751	0.046467	0.092113	0.087454	0.110751	0.314387	100.000000
195	5 : one	0.274311	0.164646	0.197515	0.064383	0.080874	0.065564	0.036408	0.079954	100.000000
196	9 : five	0.292434	0.319443	0.364741	0.088886	0.139534	0.246453	0.677485	0.390066	100.000000
197	4 : pointing	0.185176	0.306986	0.180209	0.084294	0.098637	0.152945	0.042138	0.278769	100.000000
198	7 : three	0.058790	0.023811	0.276266	0.172838	0.082609	0.126463	0.618298	0.116629	100.000000
199	0 : rest	0.023267	0.015471	0.026087	0.082827	0.049226	0.040657	0.079781	0.023000	100.000000
200	9 : five	0.200773	0.252295	0.324958	0.226538	0.112268	0.324432	0.532479	0.283100	100.000000
201	3 : hook	0.350206	0.359424	0.331963	0.171048	0.079278	0.144324	0.695486	0.403398	100.000000
202	1 : pinch	0.023601	0.021355	0.086578	0.086271	0.100365	0.201920	0.240005	0.041528	100.000000
203	8 : four	0.288332	0.188577	0.419792	0.276118	0.089650	0.235370	0.542117	0.163250	100.000000
204	1 : pinch	0.023740	0.029812	0.062864	0.042318	0.114536	0.225878	0.139666	0.048065	100.000000
205	3 : hook	0.407762	0.375317	0.347451	0.045994	0.155487	0.170314	0.556029	0.424733	100.000000
206	7 : three	0.063213	0.032634	0.360303	0.148218	0.087276	0.147930	0.769667	0.159694	100.000000
207	3 : hook	0.370037	0.391791	0.329051	0.159894	0.148825	0.318255	0.532112	0.379236	100.000000
208	5 : one	0.245852	0.141575	0.178402	0.064730	0.091618	0.108751	0.055239	0.074157	100.000000
209	4 : pointing	0.153131	0.290478	0.179865	0.107200	0.101740	0.189160	0.030521	0.260594	100.000000
210	1 : pinch	0.009762	0.021810	0.077448	0.051858	0.089956	0.263345	0.152870	0.036548	100.000000
211	6 : two	0.138464	0.144147	0.193707	0.124449	0.082712	0.162683	0.239589	0.048750	100.000000
212	7 : three	0.049394	0.048024	0.318735	0.098650	0.079834	0.163814	0.581668	0.121515	100.000000
213	3 : hook	0.419231	0.344118	0.393341	0.157543	0.154383	0.215132	0.486947	0.425962	100.000000
214	2 : fist	0.540583	0.591957	0.417654	0.285613	0.411727	0.575607	0.732334	0.552618	100.000000
215	6 : two	0.150854	0.205525	0.217726	0.072099	0.051801	0.211910	0.361584	0.074122	100.000000
216	2 : fist	0.554451	0.685861	0.436303	0.244701	0.400188	0.419607	0.680986	0.491561	100.000000
217	9 : five	0.308689	0.353804	0.372041	0.093223	0.142645	0.294103	0.699545	0.401418	100.000000
218	0 : rest	0.011444	0.010216	0.032298	0.090788	0.053012	0.024784	0.103001	0.016546	100.000000
219	1 : pinch	0.010390	0.019575	0.064926	0.126123	0.153436	0.298926	0.208763	0.048951	100.000000
220	0 : rest	0.012600	0.010862	0.036181	0.107119	0.058744	0.040349	0.093312	0.013851	100.000000
221	4 : pointing	0.173932	0.183784	0.104007	0.062310	0.066559	0.083531	0.093686	0.239766	100.000000
222	8 : four	0.144824	0.131467	0.330662	0.260517	0.069323	0.209578	0.605662	0.121370	100.000000
223	5 : one	0.251082	0.130259	0.209333	0.031629	0.100453	0.097162	0.067468	0.090238	100.000000
224	6 : two	0.151998	0.180294	0.305881	0.123188	0.051924	0.159972	0.328633	0.083834	100.000000
225	9 : five	0.214138	0.269969	0.389916	0.183290	0.092588	0.217183	0.658185	0.359327	100.000000
226	6 : two	0.129859	0.187895	0.207226	0.059303	0.050267	0.171286	0.308575	0.059191	100.000000
227	9 : five	0.300900	0.230040	0.439105	0.203785	0.083723	0.247776	0.560240	0.306550	100.000000
228	2 : fist	0.564666	0.554216	0.507089	0.329293	0.500875	0.669126	0.579804	0.692313	100.000000
229	7 : three	0.083272	0.031283	0.232869	0.103421	0.106334	0.091590	0.640863	0.114725	100.000000
230	2 : fist	0.685590	0.615030	0.344246	0.307486	0.518306	0.657396	0.697975	0.798035	100.000000
231	6 : two	0.204297	0.133298	0.177669	0.141056	0.049344	0.143056	0.277797	0.060290	100.000000
232	1 : pinch	0.013536	0.025914	0.046493	0.083524	0.103717	0.264080	0.262693	0.038962	100.000000
233	1 : pinch	0.015070	0.013477	0.048269	0.122685	0.112456	0.252572	0.302733	0.049914	100.000000
234	0 : rest	0.015078	0.013237	0.029130	0.073715	0.055367	0.052314	0.156594	0.015462	100.000000
235	0 : rest	0.014157	0.010808	0.023984	0.078386	0.042283	0.065353	0.078643	0.025678	100.000000
236	6 : two	0.176389	0.126721	0.288141	0.107026	0.057039	0.166315	0.247140	0.112625	100.000000
237	4 : pointing	0.190009	0.189149	0.218954	0.123863	0.089448	0.081006	0.085340	0.362977	100.000000
238	8 : four	0.186643	0.135890	0.479009	0.232022	0.085314	0.191859	0.464145	0.118112	100.000000
239	5 : one	0.163060	0.246401	0.177618	0.153309	0.065753	0.060184	0.047536	0.079444	100.000000
240	0 : rest	0.017067	0.009720	0.029564	0.053574	0.044250	0.043284	0.028968	0.017958	100.000000
241	9 : five	0.202080	0.184650	0.465577	0.231387	0.105999	0.340679	0.529288	0.311943	100.000000
242	9 : five	0.343825	0.239241	0.384604	0.147748	0.116586	0.229435	0.654729	0.247944	100.000000
243	6 : two	0.167366	0.156234	0.216934	0.126132	0.072445	0.166689	0.283329	0.069044	100.000000
244	3 : hook	0.424318	0.409811	0.250773	0.142268	0.090217	0.076320	0.556104	0.340604	100.000000
245	2 : fist	0.616992	0.671768	0.437070	0.259222	0.466775	0.740663	0.702103	0.609394	100.000000
246	6 : two	0.098665	0.147302	0.143282	0.121310	0.074381	0.137670	0.216774	0.056929	100.000000
247	7 : three	0.025911	0.031803	0.148324	0.163943	0.080903	0.062626	0.548062	0.129346	100.000000
248	2 : fist	0.620224	0.759929	0.427704	0.334043	0.370795	0.591075	0.709945	0.449990	100.000000
249	4 : pointing	0.209465	0.237732	0.200415	0.145853	0.079641	0.114348	0.056981	0.283204	100.000000
250	5 : one	0.225005	0.128874	0.144610	0.175107	0.077749	0.051704	0.014455	0.067717	100.000000
251	3 : hook	0.454406	0.276025	0.287679	0.206985	0.148541	0.267469	0.722822	0.291573	100.000000
252	7 : three	0.033837	0.024245	0.244133	0.144543	0.066289	0.103254	0.429214	0.093422	100.000000
253	8 : four	0.126548	0.133439	0.411626	0.178848	0.071787	0.244554	0.596799	0.163351	100.000000
254	0 : rest	0.017081	0.011238	0.035131	0.078912	0.058432	0.043949	0.078989	0.023671	100.000000
255	4 : pointing	0.250341	0.237903	0.263619	0.144412	0.081349	0.146961	0.062794	0.323729	100.000000
256	3 : hook	0.433219	0.367965	0.301780	0.145393	0.082126	0.086612	0.545337	0.303649	100.000000
257	1 : pinch	0.009873	0.010907	0.045607	0.120511	0.135086	0.327503	0.295261	0.045280	100.000000
258	4 : pointing	0.236792	0.280724	0.330001	0.167296	0.075564	0.125926	0.113860	0.253929	100.000000
259	1 : pinch	0.011104	0.017479	0.055164	0.057046	0.101164	0.343648	0.154901	0.029354	100.000000
260	6 : two	0.184440	0.162189	0.150930	0.153576	0.058770	0.105580	0.219948	0.068301	100.000000
261	0 : rest	0.015694	0.007460	0.031212	0.068855	0.062276	0.032663	0.140317	0.014806	100.000000
262	4 : pointing	0.254345	0.221136	0.239942	0.092917	0.103769	0.115493	0.053571	0.250920	100.000000
