name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
7237	2 : fist	0.998944	0.999636	0.996091	0.012936	0.999992	0.999824	0.993239	0.999961	100.000000
7238	3 : hook	0.603922	0.840671	0.830545	0.093002	0.169652	0.093606	0.942449	0.750896	100.000000
7239	9 : five	0.389081	0.460603	0.897710	0.307413	0.192220	0.389648	0.837031	0.666595	100.000000
7240	0 : rest	0.035684	0.332376	0.074985	0.068410	0.013274	0.061962	0.251500	0.010928	100.000000
7241	2 : fist	0.965525	0.991481	0.844524	0.044787	0.995476	0.988165	0.900552	0.988508	100.000000
7242	0 : rest	0.071915	0.436895	0.083775	0.105856	0.040501	0.111130	0.176842	0.028384	100.000000
7243	8 : four	0.425666	0.339100	0.840714	0.629259	0.084840	0.261936	0.726613	0.162876	100.000000
7244	0 : rest	0.025603	0.303434	0.071684	0.091415	0.018069	0.038631	0.157897	0.010581	100.000000
7245	9 : five	0.329935	0.464730	0.908714	0.280351	0.199003	0.351407	0.843553	0.718495	100.000000
7246	9 : five	0.430010	0.484069	0.855422	0.265656	0.216798	0.336038	0.846777	0.706832	100.000000
7247	5 : one	0.271689	0.561051	0.369571	0.298823	0.052764	0.109219	0.143250	0.074471	100.000000
7248	0 : rest	0.059852	0.360816	0.143498	0.094604	0.038264	0.084028	0.288802	0.034800	100.000000
7249	2 : fist	0.999591	0.999874	0.998189	0.012624	1.000000	0.999955	0.997108	0.999991	100.000000
7250	6 : two	0.275040	0.618475	0.511689	0.197482	0.054197	0.226166	0.326193	0.032742	100.000000
7251	7 : three	0.093749	0.218494	0.535626	0.256564	0.147861	0.156209	0.672060	0.110493	100.000000
7252	4 : pointing	0.149396	0.407537	0.391321	0.246961	0.226215	0.148037	0.394848	0.249998	100.000000
7253	9 : five	0.526915	0.386390	0.860613	0.425325	0.154204	0.414358	0.817197	0.464916	100.000000
7254	8 : four	0.401677	0.484449	0.595268	0.386029	0.177707	0.272242	0.450773	0.407799	100.000000
7255	5 : one	0.332969	0.527668	0.395467	0.218157	0.038762	0.164004	0.174624	0.084339	100.000000
7256	9 : five	0.410870	0.443091	0.837647	0.301003	0.184746	0.359378	0.787142	0.599208	100.000000
7257	8 : four	0.565581	0.370423	0.854784	0.474179	0.132626	0.446024	0.825621	0.371203	100.000000
7258	3 : hook	0.612595	0.581819	0.601858	0.161120	0.153418	0.197046	0.597608	0.662542	100.000000
7259	2 : fist	0.998494	0.998918	0.985964	0.064035	0.999995	0.999922	0.986738	0.999897	100.000000
7260	4 : pointing	0.316997	0.569860	0.366434	0.244613	0.079800	0.229759	0.217064	0.217168	100.000000
7261	4 : pointing	0.283361	0.583673	0.323271	0.192596	0.105378	0.233346	0.214398	0.275283	100.000000
7262	8 : four	0.511923	0.324459	0.856400	0.590685	0.091534	0.359826	0.780718	0.205527	100.000000
7263	0 : rest	0.062059	0.367762	0.146841	0.123073	0.033640	0.068486	0.238598	0.032531	100.000000
7264	8 : four	0.572731	0.376365	0.836340	0.560185	0.106796	0.399331	0.787950	0.286009	100.000000
7265	8 : four	0.405193	0.382094	0.656358	0.478887	0.104775	0.212834	0.490738	0.190759	100.000000
7266	4 : pointing	0.347597	0.727500	0.324793	0.118216	0.149173	0.255719	0.183750	0.379233	100.000000
7267	0 : rest	0.033445	0.333506	0.072494	0.064875	0.013678	0.054176	0.210087	0.011531	100.000000
